1 28 0.0 0.0 0.142857142857
0 27 0.0 0.0 0.0740740740741
1 17 0.0 0.0 0.0
0 26 0.0 0.0 0.230769230769
1 19 0.105263157895 0.0 0.0
0 8 0.25 0.125 0.0
1 9 0.0 0.0 0.0
0 28 0.0 0.0 0.285714285714
1 17 0.0 0.0 0.0
0 12 0.0 0.0 0.0
1 8 0.0 0.0 0.0
0 49 0.0 0.0 0.326530612245
1 27 0.0 0.0 0.185185185185
0 31 0.0322580645161 0.0 0.225806451613
1 23 0.0 0.0 0.260869565217
0 5 0.0 0.0 0.0
1 22 0.0 0.0 0.0909090909091
0 13 0.0 0.0 0.0
1 24 0.0 0.0 0.291666666667
0 53 0.0 0.0 0.339622641509
1 20 0.0 0.0 0.0
0 13 0.0 0.0 0.0
1 30 0.0 0.0 0.133333333333
0 11 0.0 0.0 0.181818181818
1 24 0.0 0.0 0.0833333333333
0 35 0.0 0.0 0.0857142857143
1 25 0.0 0.0 0.08
0 11 0.0 0.0 0.0
1 30 0.0 0.0 0.333333333333
0 27 0.0 0.0 0.222222222222
1 12 0.0 0.0 0.0
0 17 0.0 0.0 0.117647058824
1 21 0.0 0.0 0.142857142857
0 18 0.0 0.0 0.111111111111
1 31 0.0 0.0 0.193548387097
0 79 0.0 0.0 0.26582278481
1 25 0.0 0.0 0.16
0 14 0.0 0.0 0.0
1 23 0.0 0.0 0.0869565217391
0 23 0.0 0.0 0.0869565217391
1 33 0.0 0.0 0.242424242424
0 20 0.0 0.0 0.1
1 49 0.0 0.0 0.265306122449
0 41 0.0 0.0 0.170731707317
1 61 0.0 0.0 0.245901639344
0 25 0.0 0.0 0.0
1 65 0.0 0.0 0.276923076923
0 61 0.0 0.0 0.311475409836
1 37 0.0 0.0 0.432432432432
0 78 0.0 0.0 0.205128205128
1 32 0.0 0.0 0.3125
0 23 0.0434782608696 0.0 0.0869565217391
1 53 0.0 0.0 0.150943396226
0 52 0.0192307692308 0.0 0.25
1 46 0.0 0.0 0.282608695652
0 41 0.0243902439024 0.0 0.0975609756098
1 45 0.0 0.0 0.244444444444
0 17 0.0 0.0 0.117647058824
1 39 0.0 0.0 0.128205128205
0 45 0.0444444444444 0.0 0.111111111111
1 48 0.0 0.0 0.333333333333
0 41 0.0 0.0 0.121951219512
1 58 0.0 0.0 0.155172413793
0 38 0.0 0.0 0.184210526316
1 20 0.0 0.0 0.2
0 20 0.0 0.0 0.0
1 66 0.0 0.0 0.348484848485
0 56 0.0178571428571 0.0 0.178571428571
1 69 0.0 0.0 0.36231884058
0 50 0.0 0.0 0.26
1 49 0.0204081632653 0.0 0.102040816327
0 26 0.0 0.0 0.230769230769
1 47 0.0 0.0 0.212765957447
0 58 0.0 0.0 0.137931034483
1 57 0.0 0.0 0.315789473684
0 31 0.0 0.0 0.161290322581
1 46 0.0 0.0 0.347826086957
0 73 0.0 0.0 0.301369863014
1 56 0.0 0.0 0.375
0 55 0.0 0.0 0.236363636364
1 56 0.0 0.0 0.196428571429
0 59 0.0 0.0 0.118644067797
1 112 0.0 0.0 0.366071428571
0 59 0.0 0.0 0.169491525424
1 82 0.0 0.0 0.280487804878
0 37 0.0 0.0 0.0540540540541
1 79 0.0 0.0 0.392405063291
0 45 0.0 0.0 0.155555555556
1 102 0.0196078431373 0.0 0.323529411765
0 80 0.0 0.0 0.225
1 73 0.0 0.0 0.287671232877
0 45 0.0 0.0 0.133333333333
1 88 0.0 0.0 0.375
0 139 0.0 0.0 0.36690647482
1 34 0.0 0.0 0.176470588235
0 158 0.00632911392405 0.0 0.348101265823
1 92 0.0 0.0 0.402173913043
0 43 0.0 0.0 0.162790697674
1 97 0.0 0.0 0.350515463918
0 81 0.0 0.0 0.296296296296
1 98 0.0 0.0 0.30612244898
0 82 0.0 0.0 0.292682926829
1 87 0.0 0.0 0.344827586207
0 73 0.0 0.0 0.342465753425
1 69 0.0 0.0 0.31884057971
0 91 0.021978021978 0.0 0.274725274725
1 60 0.0 0.0166666666667 0.2
0 42 0.0 0.0 0.238095238095
1 128 0.0 0.0 0.4296875
0 99 0.0 0.0 0.313131313131
1 122 0.0 0.0 0.426229508197
0 70 0.0 0.0 0.214285714286
1 92 0.0 0.0 0.347826086957
0 97 0.0 0.0 0.20618556701
1 144 0.0 0.0 0.416666666667
0 73 0.0 0.0 0.27397260274
1 113 0.0 0.0 0.345132743363
0 82 0.0 0.0 0.207317073171
1 94 0.0 0.0 0.36170212766
0 49 0.0 0.0 0.0612244897959
1 130 0.0 0.0 0.430769230769
0 165 0.00606060606061 0.00606060606061 0.327272727273
1 103 0.0 0.0 0.339805825243
0 57 0.0 0.0 0.140350877193
1 145 0.0 0.0 0.372413793103
0 97 0.0103092783505 0.0 0.247422680412
1 146 0.0 0.0 0.417808219178
0 163 0.0 0.0 0.368098159509
1 84 0.0119047619048 0.0 0.214285714286
0 120 0.0 0.0 0.316666666667
1 144 0.0 0.0 0.4375
0 67 0.0 0.0 0.179104477612
1 132 0.0 0.0 0.393939393939
0 102 0.00980392156863 0.0 0.225490196078
1 80 0.0 0.0 0.25
0 79 0.0 0.0 0.139240506329
1 133 0.0 0.0 0.428571428571
0 144 0.00694444444444 0.0 0.263888888889
1 95 0.0 0.0 0.4
0 115 0.00869565217391 0.0 0.252173913043
1 202 0.00990099009901 0.0 0.415841584158
0 136 0.0 0.0 0.308823529412
1 103 0.00970873786408 0.0 0.349514563107
0 190 0.0105263157895 0.0 0.342105263158
1 108 0.0 0.0 0.287037037037
0 287 0.0 0.0 0.442508710801
1 190 0.0105263157895 0.0 0.510526315789
0 182 0.0 0.0 0.285714285714
1 124 0.00806451612903 0.0 0.572580645161
0 140 0.0214285714286 0.0 0.371428571429
1 227 0.00440528634361 0.0 0.57268722467
0 155 0.0129032258065 0.0 0.303225806452
1 125 0.008 0.0 0.416
0 258 0.0077519379845 0.00387596899225 0.422480620155
1 190 0.0105263157895 0.0 0.478947368421
0 158 0.0189873417722 0.0 0.316455696203
1 174 0.00574712643678 0.0 0.408045977011
0 143 0.0 0.0 0.314685314685
1 180 0.0 0.0 0.516666666667
0 176 0.0 0.0 0.306818181818
1 261 0.0 0.0 0.532567049808
0 286 0.0244755244755 0.0 0.447552447552
1 218 0.0 0.0 0.403669724771
0 283 0.017667844523 0.0 0.402826855124
1 241 0.0 0.0 0.630705394191
0 293 0.00682593856655 0.0 0.37542662116
1 300 0.0 0.0 0.426666666667
0 235 0.00851063829787 0.0 0.421276595745
1 125 0.0 0.0 0.488
0 351 0.002849002849 0.0 0.447293447293
1 270 0.0 0.0 0.592592592593
0 297 0.003367003367 0.0 0.387205387205
1 202 0.0 0.0 0.524752475248
0 250 0.004 0.0 0.356
1 208 0.0 0.0 0.432692307692
0 439 0.0 0.0 0.466970387244
1 259 0.003861003861 0.0 0.517374517375
0 305 0.0 0.0 0.419672131148
1 172 0.0 0.0 0.436046511628
0 253 0.00395256916996 0.0 0.379446640316
1 198 0.00505050505051 0.0 0.474747474747
0 304 0.0 0.0 0.378289473684
1 265 0.00377358490566 0.0 0.641509433962
0 297 0.00673400673401 0.0 0.451178451178
1 330 0.0151515151515 0.0 0.615151515152
0 453 0.00441501103753 0.0 0.461368653422
1 245 0.0122448979592 0.0 0.530612244898
0 331 0.00604229607251 0.0 0.350453172205
1 310 0.0193548387097 0.0 0.532258064516
0 392 0.0102040816327 0.0 0.423469387755
1 214 0.00934579439252 0.0 0.607476635514
0 351 0.017094017094 0.0 0.410256410256
1 283 0.00706713780919 0.0 0.579505300353
0 278 0.0 0.0 0.388489208633
1 249 0.00803212851406 0.0 0.44578313253
0 406 0.0 0.0 0.406403940887
1 510 0.00392156862745 0.0 0.586274509804
0 379 0.0131926121372 0.0 0.406332453826
1 315 0.0031746031746 0.0 0.565079365079
0 367 0.0136239782016 0.00272479564033 0.457765667575
